user_id,item_id,rating,timestamp
u129,i270,3,883243934
u109,i281,2,880571919
u235,i898,3,889654553
u335,i328,3,891566903
u13,i508,3,882140426
u201,i558,2,884112537
u276,i801,3,877935306
u81,i118,2,876533764
u288,i200,4,886373534
u263,i97,4,891299387
u293,i87,4,888907015
u136,i117,4,882694498
u318,i660,3,884497207
u295,i405,5,879518319
u201,i480,4,884111598
u232,i708,4,888550060
u197,i566,4,891409893
u313,i180,5,891014898
u109,i230,5,880579107
u168,i596,4,884287615
u201,i980,3,884140927
u222,i554,2,881060435
u115,i11,4,881171348
u334,i224,2,891545020
u119,i697,5,874782068
u198,i385,3,884208778
u91,i507,4,891438977
u62,i281,3,879373118
u239,i98,5,889180410
u324,i1033,4,880575589
u201,i823,3,884140975
u322,i50,5,887314418
u107,i305,4,891264327
u64,i2,3,889737609
u28,i50,4,881957090
u246,i202,3,884922272
u168,i1197,5,884287927
u34,i259,2,888602808
u286,i465,5,889651698
u184,i521,4,889908873
u106,i286,4,881449486
u198,i1117,3,884205252
u291,i53,5,874834827
u25,i477,4,885853155
u1,i159,3,875073180
u181,i1393,1,878961709
u169,i301,4,891268622
u60,i172,4,883326339
u178,i427,5,882826162
u149,i327,2,883512689
u280,i96,4,891700664
u205,i984,1,888284710
u92,i431,4,875660164
u244,i369,4,880605294
u308,i291,3,887739472
u235,i684,4,889655162
u218,i194,3,877488546
u307,i313,5,888095725
u18,i69,3,880129527
u23,i215,2,874787116
u184,i132,5,889913687
u244,i237,5,880602334
u211,i181,1,879461498
u236,i696,2,890117223
u145,i672,3,882182689
u235,i648,4,889655662
u116,i1016,2,876453376
u178,i358,1,888512993
u11,i561,2,891905936
u329,i512,4,891656347
u183,i405,4,891464393
u308,i467,4,887737194
u207,i576,3,877822904
u198,i249,2,884205277
u100,i750,4,891375016
u291,i168,5,874871800
u115,i762,4,881170508
u151,i169,5,879524268
u305,i403,2,886324792
u338,i494,3,879438570
u292,i525,5,881105701
u234,i671,3,892336257
u234,i584,3,892333653
u279,i275,3,875249232
u234,i638,4,892335989
u110,i79,4,886988480
u106,i273,3,881453290
u128,i111,3,879969215
u298,i151,3,884183952
u42,i845,5,881110719
u128,i747,3,879968742
u190,i717,3,891042938
u1,i82,5,878542589
u99,i421,3,885680772
u313,i208,3,891015167
u13,i45,3,882139863
u305,i302,4,886307860
u94,i185,5,885873684
u271,i204,4,885848314
u128,i83,5,879967691
u267,i50,5,878974783
u142,i189,4,888640317
u1,i56,4,875072716
u18,i214,4,880132078
u188,i234,4,875073048
u235,i100,4,889655550
u303,i408,4,879467035
u100,i266,2,891375484
u178,i302,4,892239796
u42,i781,4,881108280
u18,i488,3,880130065
u184,i14,4,889907738
u293,i521,3,888906288
u293,i849,2,888907891
u198,i156,3,884207058
u234,i966,4,892334189
u181,i1351,1,878962168
u194,i153,3,879546723
u1,i272,3,887431647
u265,i279,2,875320462
u159,i323,4,880485443
u332,i229,5,888360342
u334,i229,2,891549777
u126,i258,4,887853919
u200,i225,4,876042299
u63,i246,3,875747514
u271,i134,3,885848518
u179,i316,5,892151202
u308,i959,3,887739335
u270,i70,5,876955066
u181,i1198,1,878962585
u21,i445,3,874951658
u326,i675,4,879875457
u268,i823,2,875742942
u109,i845,4,880571684
u339,i132,5,891032953
u244,i95,4,880606418
u62,i702,2,879376079
u321,i615,5,879440109
u254,i141,3,886472836
u295,i423,4,879517372
u271,i241,3,885849207
u7,i519,4,891352831
u334,i52,4,891548579
u136,i14,5,882693338
u192,i1160,4,881367456
u259,i176,4,874725386
u244,i509,5,880606017
u238,i815,2,883576398
u73,i127,5,888625200
u249,i455,4,879640326
u320,i291,4,884749014
u13,i820,4,882398743
u10,i283,4,877892276
u321,i207,3,879440244
u201,i991,4,884110735
u102,i559,3,888803052
u190,i742,3,891033841
u311,i99,5,884365075
u309,i333,3,877370419
u62,i685,2,879373175
u116,i187,5,886310197
u295,i966,5,879518060
u234,i72,3,892335674
u255,i984,1,883215902
u161,i582,1,891170800
u87,i550,4,879876074
u59,i559,5,888206562
u140,i322,3,879013684
u224,i301,3,888082013
u90,i486,5,891383912
u14,i792,5,879119651
u194,i216,3,879523785
u222,i501,2,881060331
u90,i311,4,891382163
u328,i43,3,886038224
u7,i633,5,891351509
u151,i228,5,879524345
u297,i223,5,875238638
u207,i529,4,878191679
u130,i930,3,876251072
u314,i743,1,877886443
u181,i926,1,878962866
u13,i509,5,882140691
u232,i523,4,888549757
u201,i87,3,884111775
u223,i470,4,891550767
u18,i602,3,880131407
u82,i495,3,878769668
u144,i403,3,888105636
u186,i322,5,879022927
u250,i174,3,878092104
u321,i194,3,879441225
u28,i12,4,881956853
u28,i895,4,882826398
u151,i405,3,879543055
u207,i1102,3,880839891
u201,i164,3,884112627
u6,i509,4,883602664
u42,i380,4,881108548
u221,i895,2,885081339
u328,i10,4,885047099
u270,i159,4,876956233
u269,i340,5,891446132
u216,i249,3,880232917
u201,i1424,3,884113114
u85,i86,4,879454189
u95,i843,4,880572448
u306,i275,4,876503894
u256,i235,3,882153668
u85,i692,3,879828490
u11,i312,4,891902157
u305,i210,3,886323006
u181,i321,2,878961623
u151,i7,4,879524610
u296,i961,5,884197287
u119,i595,3,874781067
u314,i929,3,877887356
u279,i363,5,890451473
u188,i357,4,875073647
u214,i872,2,891542492
u234,i209,4,892317967
u5,i426,3,878844510
u1,i80,4,876893008
u246,i578,2,884923306
u294,i979,3,877819897
u314,i73,4,877889205
u312,i98,4,891698300
u208,i662,4,883108842
u43,i382,5,883955702
u254,i596,4,886473852
u3,i294,2,889237224
u44,i153,4,878347234
u25,i742,4,885852569
u94,i79,4,885882967
u262,i406,3,879791537
u35,i1025,3,875459237
u148,i501,4,877020297
u70,i423,5,884066910
u83,i265,5,880308186
u5,i222,4,875635174
u308,i1028,2,887738972
u109,i62,3,880578711
u49,i173,3,888067691
u314,i468,4,877892214
u334,i1163,4,891544764
u269,i205,3,891447841
u38,i318,3,892430071
u102,i222,3,888801406
u329,i297,4,891655868
u305,i1411,3,886324865
u236,i289,4,890117820
u313,i131,4,891015513
u332,i284,5,887938245
u121,i121,2,891388501
u60,i183,5,883326399
u339,i1030,1,891036707
u296,i544,4,884196938
u11,i720,1,891904717
u263,i272,5,891296919
u303,i203,5,879467669
u288,i182,4,886374497
u291,i17,4,874834850
u308,i628,3,887738104
u13,i755,3,882399014
u64,i231,3,889740880
u277,i24,4,879543931
u130,i572,3,878537853
u293,i386,2,888908065
u279,i368,1,886016352
u189,i253,4,893264150
u296,i32,4,884197131
u305,i169,5,886322893
u303,i262,5,879466065
u95,i211,3,879197652
u207,i1098,4,877879172
u110,i1248,3,886989126
u312,i408,4,891698174
u279,i1413,5,875314434
u15,i301,4,879455233
u116,i484,4,886310197
u198,i51,3,884208455
u13,i2,3,882397650
u332,i232,5,888098373
u44,i55,4,878347455
u62,i716,4,879375951
u148,i529,5,877398901
u303,i421,4,879466966
u276,i56,5,874791623
u311,i484,4,884366590
u58,i475,5,884304609
u85,i488,4,879455197
u330,i584,3,876547220
u181,i1067,1,878962550
u301,i515,3,882074561
u13,i830,1,882397581
u127,i268,1,884363990
u37,i56,5,880915810
u314,i924,5,877886921
u201,i210,2,884111270
u198,i511,4,884208326
u94,i742,3,891722214
u209,i258,2,883589626
u305,i610,3,886324128
u67,i405,5,875379794
u294,i120,2,889242937
u246,i98,4,884921428
u194,i162,3,879549899
u307,i393,3,877123041
u95,i976,2,879195703
u268,i252,3,875743182
u216,i298,5,881721819
u5,i453,1,879198898
u223,i845,4,891549713
u293,i124,4,888904696
u224,i1119,3,888082634
u299,i176,4,880699166
u130,i71,5,875801695
u130,i50,5,874953665
u54,i313,4,890608360
u62,i473,4,879373046
u312,i495,4,891699372
u125,i22,5,892836395
u318,i357,4,884496069
u204,i748,1,892392030
u182,i293,3,885613152
u49,i569,3,888067482
u69,i56,5,882145428
u64,i959,4,889739903
u325,i179,5,891478529
u286,i272,5,884069298
u116,i880,3,876680723
u215,i89,4,891435060
u46,i333,5,883611374
u246,i294,2,884924460
u213,i25,4,878870750
u90,i213,5,891383718
u110,i188,4,886988574
u212,i511,4,879304051
u57,i1059,3,883697432
u57,i825,1,883697761
u297,i282,3,874954845
u276,i176,5,874792401
u106,i45,3,881453290
u151,i66,4,879524974
u276,i66,3,874791993
u269,i76,3,891448456
u154,i286,4,879138235
u210,i219,3,887808581
u306,i319,4,876503793
u324,i471,5,880575412
u265,i472,3,875320542
u85,i389,3,882995832
u54,i325,3,880930146
u18,i498,4,880129940
u271,i345,3,885844666
u123,i22,4,879809943
u87,i1189,5,879877951
u217,i810,3,889070050
u198,i148,3,884206401
u116,i257,3,876452523
u131,i274,3,883681351
u297,i692,3,875239018
u266,i874,2,892257101
u109,i796,3,880582856
u189,i480,5,893265291
u22,i294,1,878886262
u234,i471,3,892335074
u328,i679,2,885049460
u56,i79,4,892676303
u178,i978,2,882824983
u216,i226,3,880244803
u38,i444,1,892433912
u219,i179,5,889492687
u43,i944,2,883956260
u279,i1484,3,875307587
u236,i507,3,890115897
u296,i1009,3,884196921
u271,i490,4,885848886
u206,i903,2,888180018
u21,i295,3,874951349
u318,i47,2,884496855
u59,i230,4,888205714
u151,i175,5,879524244
u263,i86,4,891299574
u308,i193,3,887737837
u152,i125,5,880149165
u123,i165,5,879872672
u169,i174,4,891359418
u294,i10,3,877819490
u197,i651,5,891409839
u263,i892,3,891297766
u63,i109,4,875747731
u206,i362,1,888180018
u52,i498,5,882922948
u316,i213,5,880853516
u72,i89,3,880037164
u189,i705,4,893265569
u80,i87,4,887401307
u198,i746,4,884207946
u85,i56,4,879453587
u194,i56,5,879521936
u110,i82,4,886988480
u99,i741,3,885678886
u7,i195,5,891352626
u323,i546,2,878739519
u21,i982,1,874951482
u334,i93,4,891545020
u12,i82,4,879959610
u43,i235,3,875975520
u228,i288,4,889387173
u109,i90,3,880583192
u13,i64,5,882140037
u178,i288,5,882823353
u181,i887,1,878962005
u123,i606,3,879872540
u82,i64,5,878770169
u138,i285,4,879023245
u87,i1182,3,879877043
u201,i304,2,884110967
u70,i202,4,884066713
u178,i655,4,882827247
u327,i558,4,887746196
u315,i654,5,879821193
u251,i55,3,886271856
u42,i70,3,881109148
u311,i482,4,884365104
u129,i272,4,883243972
u307,i193,3,879205470
u10,i4,4,877889130
u338,i211,4,879438092
u95,i514,2,888954076
u342,i1047,2,874984854
u342,i792,3,875318882
u201,i213,4,884111873
u32,i276,4,883717913
u257,i289,4,879029543
u14,i175,5,879119497
u299,i174,4,877880961
u6,i134,5,883602283
u320,i433,4,884751730
u305,i257,2,886322122
u28,i153,3,881961214
u308,i609,4,887739757
u287,i218,5,875335424
u62,i421,5,879375716
u269,i172,3,891449031
u119,i628,4,874775185
u279,i1142,1,890780603
u224,i1442,3,888104281
u308,i528,3,887737036
u151,i435,4,879524131
u328,i216,3,885045899
u295,i493,5,879516961
u62,i96,4,879374835
u59,i1109,3,888205088
u255,i258,4,883215406
u102,i195,4,888801360
u128,i660,2,879968415
u8,i79,4,879362286
u197,i1419,2,891410124
u217,i578,5,889070087
u313,i204,4,891014401
u162,i298,4,877635690
u30,i289,2,876847817
u260,i319,2,890618198
u57,i294,4,883696547
u334,i86,4,891548295
u308,i54,2,887740254
u210,i255,4,887730842
u213,i447,4,878955598
u189,i1021,5,893266251
u220,i306,4,881197664
u104,i1241,1,888465379
u339,i582,4,891032793
u28,i184,4,881961671
u51,i148,3,883498623
u244,i157,4,880604119
u234,i491,4,892079538
u275,i588,3,875154535
u186,i53,1,879023882
u99,i1052,1,885679533
u269,i131,5,891449728
u311,i720,3,884366307
u270,i1119,5,876955729
u286,i1035,3,877532094
u311,i94,3,884366187
u211,i257,5,879461498
u239,i671,5,889179290
u201,i98,4,884111312
u43,i403,4,883956305
u315,i216,4,879821120
u53,i924,3,879443303
u308,i452,2,887741329
u338,i613,3,879438597
u90,i357,5,891385132
u303,i327,1,879466166
u247,i271,2,893081411
u144,i303,4,888103407
u102,i1030,1,892994075
u90,i739,5,891384789
u72,i527,4,880036746
u286,i248,5,875806800
u201,i32,3,884140049
u327,i497,4,887818658
u141,i125,5,884585642
u167,i675,1,892738277
u262,i217,3,879792818
u151,i813,4,879524222
u13,i859,1,882397040
u276,i207,4,874795988
u246,i1073,4,884921380
u298,i98,4,884127720
u23,i88,3,874787410
u94,i700,2,891723427
u130,i772,4,876251804
u5,i403,3,875636152
u297,i176,4,881708055
u178,i250,4,888514821
u128,i417,4,879968447
u270,i281,5,876956137
u63,i251,4,875747514
u42,i357,5,881107687
u100,i288,2,891374603
u334,i100,5,891544707
u162,i222,4,877635758
u184,i1020,4,889908630
u13,i625,2,882398691
u72,i79,4,880037119
u213,i8,3,878955564
u82,i13,2,878768615
u314,i735,5,877888855
u59,i488,3,888205956
u14,i313,2,890880970
u236,i200,3,890115856
u325,i240,1,891479592
u286,i164,3,877533586
u268,i768,3,875744895
u83,i77,4,880308426
u313,i230,3,891015049
u21,i218,4,874951696
u325,i656,4,891478219
u283,i83,4,879298239
u223,i323,2,891549017
u130,i418,5,875801631
u28,i282,4,881957425
u43,i7,4,875975520
u293,i559,2,888906168
u286,i432,3,878141681
u176,i272,5,886047068
u237,i499,2,879376487
u332,i451,5,888360179
u303,i273,3,879468274
u286,i13,2,876521933
u327,i169,2,887744205
u262,i50,2,879962366
u312,i631,5,891699599
u102,i734,2,892993786
u16,i655,5,877724066
u23,i90,2,874787370
u249,i182,5,879640949
u18,i209,4,880130861
u293,i216,4,888905990
u308,i607,3,887737084
u164,i689,5,889401490
u306,i1009,4,876503995
u327,i655,4,887745303
u280,i756,4,891701649
u106,i97,5,881450810
u109,i147,4,880564679
u156,i58,4,888185906
u133,i260,1,890588878
u23,i511,5,874786770
u112,i689,4,884992668
u116,i313,5,886978155
u271,i13,4,885847714
u313,i136,5,891014474
u240,i898,5,885775770
u52,i405,4,882922610
u280,i202,3,891701090
u262,i1278,4,879961819
u275,i252,2,876197944
u187,i732,3,879465419
u13,i428,5,882140588
u268,i946,3,875310442
u234,i283,3,891227814
u16,i151,5,877721905
u336,i108,3,877757320
u235,i435,5,889655434
u216,i274,3,880233061
u246,i215,2,884921058
u13,i913,1,892014908
u21,i439,1,874951820
u94,i99,3,891721815
u82,i275,2,884714125
u339,i55,3,891032765
u59,i1116,3,888206562
u217,i685,5,889069782
u295,i736,5,879966498
u170,i328,3,884103860
u151,i826,1,879543212
u13,i212,5,882399385
u223,i1,4,891549324
u246,i196,3,884921861
u154,i137,3,879138657
u158,i144,4,880134445
u11,i120,2,891903935
u18,i630,3,880132188
u197,i181,5,891409893
u235,i433,4,889655596
u331,i69,5,877196384
u244,i278,3,880605294
u217,i540,1,889070087
u312,i134,5,891698764
u299,i168,4,878192039
u234,i1172,3,892079076
u224,i632,2,888103872
u327,i474,3,887743986
u184,i780,4,889913254
u62,i1107,1,879376159
u65,i70,1,879216529
u101,i928,2,877136302
u210,i465,4,887737131
u144,i237,4,888104258
u320,i250,4,884751992
u311,i692,4,884364652
u159,i328,3,893255993
u128,i77,3,879968447
u167,i48,1,892738277
u291,i558,4,874867757
u56,i143,3,892910182
u38,i392,5,892430120
u293,i264,3,888904392
u115,i69,1,881171825
u276,i250,4,874786784
u280,i225,4,891701974
u295,i588,4,879517682
u26,i321,3,891347949
u302,i328,3,879436844
u145,i109,4,875270903
u201,i380,1,884140825
u57,i252,2,883697807
u280,i100,3,891700385
u310,i258,3,879435606
u26,i269,4,891347478
u308,i4,5,887737890
u269,i174,1,891449124
u262,i71,4,879794951
u221,i684,4,875247454
u263,i521,3,891297988
u256,i276,3,882151198
u1,i229,4,878542075
u266,i508,4,892258004
u59,i127,5,888204430
u325,i505,4,891478557
u327,i133,4,887745662
u282,i269,4,879949347
u151,i300,4,879523942
u104,i283,4,888465582
u291,i1017,4,874833911
u276,i770,4,877935446
u334,i1108,4,891549632
u224,i879,3,888082099
u64,i1133,4,889739975
u58,i42,4,884304936
u106,i584,4,881453481
u159,i258,4,893255836
u268,i248,3,875742530
u318,i286,3,884470681
u6,i525,5,883601203
u327,i431,3,887820384
u77,i23,4,884753173
u95,i15,4,879195062
u255,i452,3,883216672
u144,i328,3,888103407
u102,i307,4,883748222
u269,i1014,3,891446838
u184,i172,4,889908497
u306,i306,5,876503792
u49,i732,3,888069040
u181,i1347,1,878962052
u293,i514,4,888906378
u330,i121,4,876544582
u125,i1074,3,892838827
u291,i147,4,874805768
u269,i214,3,891448547
u13,i168,4,881515193
u305,i76,1,886323506
u313,i435,5,891013803
u307,i229,5,879538921
u314,i54,4,877888892
u269,i529,5,891455815
u283,i186,5,879298239
u158,i8,5,880134948
u92,i87,3,876175077
u85,i842,3,882995704
u20,i118,4,879668442
u193,i393,4,889126808
u167,i222,4,892737995
u201,i1187,3,884112201
u125,i346,1,892835800
u144,i880,5,888103509
u234,i628,2,892826612
u291,i574,1,875087656
u224,i977,2,888104281
u152,i780,5,884019189
u71,i462,5,877319567
u151,i755,3,879543366
u135,i229,2,879857843
u92,i931,1,875644796
u95,i33,3,880571704
u130,i125,5,875801963
u269,i405,1,891450902
u297,i277,3,875048641
u62,i527,4,879373692
u221,i17,4,875245406
u11,i743,2,891904065
u230,i50,5,880484755
u159,i930,4,880557824
u174,i107,5,886434361
u97,i7,5,884238939
u84,i289,5,883449419
u63,i948,3,875746948
u125,i143,5,879454793
u160,i126,3,876769148
u316,i483,4,880853810
u32,i117,3,883717555
u327,i93,4,887744432
u13,i856,5,886303171
u216,i202,4,880234346
u92,i1212,3,876175626
u1,i140,1,878543133
u263,i183,4,891298655
u5,i173,4,875636675
u85,i372,4,879828720
u194,i519,4,879521474
u109,i550,5,880579107
u201,i198,4,884111873
u340,i172,4,884990620
u49,i117,1,888069459
u7,i642,3,892132277
u239,i286,1,889178512
u198,i568,3,884208710
u237,i23,4,879376606
u239,i135,5,889178762
u5,i241,1,875720948
u72,i382,4,880036691
u297,i480,4,875238923
u249,i826,1,879640481
u25,i127,3,885853030
u94,i227,3,891722759
u195,i591,4,892281779
u92,i85,3,875812364
u85,i709,5,879828941
u308,i502,5,887739521
u311,i117,4,884366852
u247,i251,4,893081395
u235,i792,4,889655490
u329,i326,3,891656639
u338,i79,4,879438715
u244,i428,4,880606155
u187,i70,4,879465394
u253,i483,5,891628122
u194,i62,2,879524504
u70,i71,3,884066399
u203,i332,5,880433474
u49,i72,2,888069246
u308,i673,4,887737243
u246,i426,3,884923471
u280,i231,3,891701974
u180,i433,5,877127273
u110,i1250,3,886988818
u327,i811,4,887747363
u339,i47,4,891032701
u194,i132,3,879520991
u1,i225,2,878542738
u36,i319,2,882157356
u342,i746,4,875320227
u260,i1105,5,890618729
u40,i754,4,889041790
u175,i31,4,877108051
u62,i827,2,879373421
u138,i100,5,879022956
u252,i9,5,891456797
u59,i421,5,888206015
u110,i540,3,886988793
u1,i235,5,875071589
u334,i269,3,891544049
u301,i95,5,882076334
u63,i6,3,875747439
u269,i805,2,891450623
u151,i357,5,879524585
u268,i404,4,875309430
u199,i473,4,883783005
u22,i780,1,878887377
u28,i441,2,881961782
u299,i210,4,889502980
u317,i326,3,891446438
u254,i384,1,886475790
u178,i245,3,882823460
u297,i194,3,875239453
u90,i966,5,891385843
u11,i734,3,891905349
u325,i514,4,891478006
u249,i411,3,879640436
u18,i964,3,880132252
u311,i118,3,884963203
u334,i293,3,891544840
u294,i483,4,889854323
u297,i86,5,875238883
u293,i647,5,888905760
u294,i876,3,889241633
u286,i142,4,877534793
u308,i569,3,887740410
u222,i164,4,878181768
u49,i721,2,888068934
u303,i1090,1,879485686
u73,i474,5,888625200
u93,i845,4,888705321
u85,i1101,4,879454046
u223,i216,5,891550925
u42,i1043,2,881108633
u234,i212,2,892334883
u16,i288,3,877717078
u13,i319,4,882139327
u135,i294,4,879857575
u168,i411,1,884288222
u72,i204,4,880037853
u144,i523,5,888105338
u303,i398,1,879485372
u128,i215,3,879967452
u320,i11,4,884749255
u267,i684,4,878973088
u60,i490,4,883326958
u189,i694,4,893265946
u116,i905,2,890131519
u249,i240,4,879640343
u110,i300,3,886987380
u201,i1063,3,884113453
u180,i121,5,877127830
u87,i1072,3,879876610
u6,i209,4,883601713
u63,i301,5,875747010
u179,i895,5,892151565
u148,i98,3,877017714
u13,i312,1,883670630
u15,i278,1,879455843
u176,i305,5,886047068
u102,i66,3,892992129
u293,i251,4,888904734
u42,i204,5,881107821
u328,i523,5,885046206
u206,i333,4,888179565
u279,i67,4,875310419
u158,i42,3,880134913
u70,i151,3,884148603
u271,i661,4,885848373
u37,i222,3,880915528
u279,i1095,1,886016480
u250,i200,5,883263374
u103,i144,4,880420510
u50,i1084,5,877052501
u128,i1141,4,879968827
u336,i577,1,877757396
u275,i191,4,880314797
u95,i173,5,879198547
u87,i651,4,879875893
u21,i678,2,874951005
u145,i1217,2,875272349
u13,i860,1,882396984
u312,i676,3,891699295
u200,i431,5,884129006
u102,i67,1,892993706
u325,i506,5,891478180
u221,i1073,4,875245846
u2,i297,4,888550871
u305,i733,3,886324661
u275,i969,2,880314412
u11,i215,3,891904389
u341,i876,4,890757886
u231,i126,5,888605273
u269,i474,4,891448823
u13,i540,3,882398410
u102,i809,3,888802768
u254,i240,1,886476165
u234,i486,3,892079373
u256,i932,3,882150508
u249,i58,5,879572516
u305,i947,4,886322838
u262,i15,3,879962366
u325,i187,3,891478455
u184,i836,4,889909142
u11,i428,4,891905032
u40,i258,3,889041981
u313,i740,2,891016540
u276,i1314,3,874796412
u101,i1051,2,877136891
u236,i699,4,890116095
u207,i134,4,875991160
u215,i82,3,891435995
u125,i945,5,892836465
u120,i282,4,889490172
u293,i461,2,888905519
u160,i93,5,876767572
u298,i418,4,884183406
u326,i444,4,879877413
u246,i849,1,884923687
u278,i301,2,891294980
u166,i288,3,886397510
u328,i4,3,885047895
u70,i265,4,884067503
u298,i465,4,884182806
u343,i186,4,876407485
u205,i313,3,888284313
u201,i461,4,884113924
u276,i1478,3,889174849
u91,i264,4,891438583
u250,i294,1,878089033
u68,i405,3,876974518
u246,i99,3,884922657
u10,i704,3,877892050
u97,i435,4,884238752
u99,i118,2,885679237
u102,i302,3,880680541
u70,i152,4,884149877
u41,i31,3,890687473
u178,i179,2,882828320
u6,i19,4,883602965
u89,i246,5,879461219
u254,i257,3,886471389
u94,i402,4,891723261
u42,i404,5,881108760
u130,i566,4,878537558
u13,i614,4,884538634
u286,i642,3,877531498
u291,i410,5,874834481
u214,i121,4,891543632
u246,i284,1,884922475
u130,i413,3,876251127
u320,i1210,4,884751316
u60,i810,4,883327201
u141,i744,5,884584981
u288,i97,4,886629750
u145,i750,4,885555884
u189,i496,5,893265380
u130,i55,5,875216507
u328,i431,2,885047822
u177,i1039,3,880130807
u201,i281,2,884112352
u301,i456,3,882074838
u136,i56,4,882848783
u74,i15,4,888333542
u169,i429,3,891359250
u1,i120,1,875241637
u100,i302,4,891374528
u303,i716,2,879467639
u216,i498,3,880235329
u6,i476,1,883600175
u329,i98,4,891656300
u230,i511,2,880485656
u113,i321,3,875075887
u64,i100,4,879365558
u13,i876,2,881515521
u269,i771,1,891451754
u6,i154,3,883602730
u327,i962,3,887820545
u179,i345,1,892151565
u60,i152,4,883328033
u222,i250,2,877563801
u83,i252,4,883868598
u330,i51,5,876546753
u125,i290,4,892838375
u181,i286,1,878961173
u327,i451,4,887819411
u161,i14,4,891171413
u18,i82,3,880131236
u24,i372,4,875323553
u200,i286,4,884125953
u73,i202,2,888626577
u22,i29,1,878888228
u96,i8,5,884403020
u343,i1107,3,876406977
u297,i12,5,875239619
u279,i1411,3,884556545
u110,i202,2,886988909
u94,i257,4,891724178
u72,i176,2,880037203
u102,i89,4,888801315
u119,i684,4,886177338
u60,i151,5,883326995
u295,i404,4,879518378
u308,i447,4,887739056
u312,i1203,5,891699599
u343,i55,3,876405129
u284,i259,2,885329593
u276,i563,3,874977334
u280,i736,2,891700341
u311,i310,4,884363865
u18,i739,3,880131776
u87,i209,5,879876488
u13,i90,3,882141872
u58,i1097,5,884504973
u224,i243,2,888082277
u279,i780,4,875314165
u56,i568,4,892910797
u330,i215,5,876547925
u7,i92,5,891352010
u179,i315,5,892151202
u64,i239,3,889740033
u297,i699,4,875239658
u21,i424,1,874951293
u188,i792,2,875075062
u91,i195,5,891439057
u293,i194,4,888906045
u94,i727,5,891722458
u274,i148,2,878946133
u57,i282,5,883697223
u276,i780,3,874792143
u216,i651,5,880233912
u151,i241,3,879542645
u62,i8,5,879373820
u197,i68,2,891410082
u59,i385,4,888205659
u119,i275,5,874774575
u118,i324,4,875384444
u304,i298,5,884968415
u26,i9,4,891386369
u312,i847,3,891698174
u308,i965,4,887738387
u270,i707,5,876954927
u297,i31,3,881708087
u221,i100,5,875244125
u116,i760,3,886309812
u119,i193,4,874781872
u177,i300,2,880130434
u161,i654,3,891171357
u303,i235,4,879484563
u117,i174,4,881011393
u327,i216,3,887818991
u327,i1098,4,887820828
u23,i516,4,874787330
u181,i1051,2,878962586
u48,i661,5,879434954
u76,i531,4,875028007
u189,i129,3,893264378
u1,i125,3,878542960
u312,i144,1,891698987
u301,i410,4,882074460
u306,i476,3,876504679
u38,i616,3,892433375
u223,i298,5,891549570
u145,i1292,1,875271357
u328,i528,5,886037457
u174,i458,4,886433862
u303,i31,3,879467361
u23,i83,4,874785926
u6,i175,4,883601426
u173,i938,3,877557076
u313,i239,3,891028873
u38,i780,4,892434217
u184,i89,4,889908572
u44,i155,3,878348947
u244,i13,4,880604379
u13,i263,5,881515647
u344,i479,4,884901093
u40,i340,2,889041454
u141,i222,4,884584865
u144,i286,4,888103370
u324,i597,4,880575493
u222,i700,3,881060550
u96,i484,5,884402860
u90,i199,5,891384423
u1,i215,3,876893145
u270,i379,5,876956232
u251,i257,3,886272378
u246,i109,5,884921794
u130,i90,4,875801920
u326,i318,5,879875612
u9,i521,4,886959343
u221,i32,4,875245223
u20,i186,3,879669040
u37,i79,4,880915810
u279,i871,4,875297410
u163,i56,4,891220097
u84,i284,3,883450093
u201,i676,2,884140927
u46,i1062,5,883614766
u72,i82,3,880037242
u117,i176,5,881012028
u269,i608,4,891449526
u148,i214,5,877019882
u294,i1067,4,877819421
u121,i174,3,891388063
u20,i172,3,879669181
u59,i724,5,888205265
u108,i125,3,879879864
u49,i53,4,888067405
u294,i678,2,877818861
u240,i301,5,885775683
u299,i602,3,878191995
u246,i802,1,884923471
u13,i788,1,882396914
u303,i1508,1,879544130
u207,i1283,4,884386260
u255,i271,4,883215525
u195,i477,2,885110922
u312,i557,5,891699599
u144,i302,3,888103530
u102,i399,2,888802722
u297,i515,5,874954353
u106,i165,5,881450536
u291,i421,4,875087352
u145,i552,5,888398747
u89,i936,5,879461219
u85,i71,4,879456308
u282,i271,3,881702919
u339,i856,5,891034922
u135,i227,3,879857843
u151,i91,2,879542796
u221,i467,4,875245928
u286,i196,4,877533543
u116,i195,4,876453626
u94,i738,2,891723558
u144,i172,4,888105312
u214,i208,5,892668153
u234,i519,5,892078342
u244,i596,4,880604735
u222,i739,4,878184924
u74,i126,3,888333428
u45,i127,5,881007272
u344,i306,5,884814359
u116,i887,3,881246591
u181,i1362,1,878962200
u144,i461,4,888106044
u189,i1099,5,893266074
u53,i228,3,879442561
u2,i290,3,888551441
u299,i739,3,889502865
u313,i139,3,891030334
u274,i275,5,878944679
u321,i521,2,879441201
u134,i539,4,891732335
u269,i486,3,891449922
u94,i655,4,891720862
u262,i1220,4,879794296
u181,i1265,1,878961668
u109,i4,2,880572756
u12,i96,4,879959583
u109,i42,1,880572756
u90,i307,5,891383319
u77,i498,5,884734016
u314,i620,3,877887212
u48,i210,3,879434886
u305,i1101,4,886323563
u198,i357,5,884207267
u222,i293,3,877563353
u207,i186,4,877879173
u158,i580,4,880135093
